"archive_asset_id","archive_run_id","download_status","evidence_grade","redistribution_scope","local_path","sha256","replacement_source","target_table","reuse_decision","revalidation_required"
"LCL-0071","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/计划书/飞书兼容_Mermaid_V4.0_全球经济周期与系统性危机全流程.svg","bf2c79bf71a4a369a91734d3a3317fe6ec1a3e86c2e10687cb1e646af5ca2d6c","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0072","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/计划书/planbook-style.tex","4465cd19bbae7f0f6c33c3fe6cdb1bbaa53fe04e34cf1efec3eb342bbad80b8c","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0073","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/计划书/references.bib","325b8b87a60a4ff17ed3c01c3292399a7a9422c06aca871cf9afdb0813289991","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0074","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/跨国公司黄金硬通货需求调研报告.md","bcb10c72d994d999b3aaa6dc1d3197fa6f0d5ecabf9b4a2da6e21fde25037491","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0075","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/命题可行性验证报告.md","0a8d768ea14dd9944e1b993c24d5485c9ae737fc0e80a6b49186efe45244f27d","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0076","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/企业资产配置调研报告.md","9ca9ea8832c040e297e965bc2e240a223feee726c68b6014f1ec132dda1973a1","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0077","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","01_比赛与项目基线/本地原件/生成评分标准表.mjs","e8d5e0d960916c03fee75e9a280892b0394e141f6e225c379249fd09cf0a7b1e","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0078","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","02_方案演进与调研报告/本地原件/题意符合性评估报告.md","40274261ec4d1021388476b44058f22d4f3d0b6f505d14efc1fe52b9ac6a173b","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0079","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","01_比赛与项目基线/本地原件/预览_硬性要求与评分标准.png","09a7f53344f9eb2b7fc114a8b7d80c998169a295f4c258e5869388033021263a","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0080","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","01_比赛与项目基线/本地原件/预览_整体流程.png","5d383508c56d3ab9e811c6bf5faf8b29ebe6c01c6a44cf66ccac474cac83e13e","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0081","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","metadata_only","","1fb652f5341c2aec01521263af61d99a144a6384170612d91c4095563a0d44c9","","source_registry","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0082","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/黄金价格传导链因素与时序数据_20260724.xlsx","d09e495884da50027fb68164f11858d6760fb2bdf6504bccc8cc751e921127fd","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0083","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","private_only","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/黄金价格传导链因素与时序数据_20260724.xlsx.inspect.ndjson","19079124b4bf9620aaaa826251d336fb2f6bc88b23a112934c8d5bc1c0c3a717","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0084","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_20260726.xlsx","07a6f506c6d3bdbb92a64107b7d4bdefae27e0217343fbd40256f9bd7cb2a892","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0085","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","private_only","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_20260726.xlsx.inspect.ndjson","207ab603f76ec588066120b57d2265c823c38c1b0b467fbc734e11dc3b37ca65","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0086","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_中文字段版_20260726.xlsx","275d610fed3f59ed734ffda7a9ac9aaf0c13331be593dfbe543dd2d7a5beda7c","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0087","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","private_only","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_中文字段版_20260726.xlsx.inspect.ndjson","65e698de0ccddf71f4ec460e3125c80599abcb306e9a699c7dd5fcb51df74eaa","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0088","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格预测_官方数据与因素台账_20260713.xlsx","b41e86933b324dc3e7ccb9492a19719dca62260de0ddb8d7100625ab7f2d4a4c","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0089","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","private_only","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格预测_官方数据与因素台账_20260713.xlsx.inspect.ndjson","48964f401365f9a00bb2988bff50b9dc8d19f0b6cb55eea312a71ed3cf81ddfd","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0090","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/00_说明与总览.png","1119b5be9ff29b3c7238215c1971e96875a7a468892895c19f32832f635e7ad9","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0091","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/01_价格传导链.png","f37fb8d0878f038080804580146b045999d72a8cb84340f620c80f3ba7d34c05","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0092","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/02_影响因素表.png","2b1bed9a7167478ae1c8780dd46b51f25bcd1bd00e5c6f5653dc7a97bd794fd3","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0093","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/03_事件关联.png","92bc819e939e196bc595150cd744ec721d12df3e3988770d75fd4ee14f5cac40","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0094","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/05_日度对齐主表.png","5dd25e5b3153709ac2d6de13a1d4ec0a55cc18838afc94fa005c3385117ea733","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0095","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/06_SGE原始日行情.png","5e14af4cfbb32f88b82ee60ce8fba311578edbbc065b296409234edd8630bbf8","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0096","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/07_FRED日度原始.png","f3c73d876352d6b37fecd0aa6a6b5381fd5815a912ef27c69ccd023b6fee3970","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0097","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/08_CFTC周度持仓.png","5c9174c676032f7ead8fc1d1495b62ca9225a24e67d5fcdd6994b6729affd520","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0098","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/09_月度研究主表.png","3a9ab7976cc6a864f670f3ff3c776faf48311bc4ac6bffdf4fa500f10d5eecab","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0099","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/10_GPR月度.png","4bcbb1941bbb2b7b2ccb3724147db6274cd7af7f59a31d0887e25c4fb37bce1a","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0100","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/12_来源与口径.png","1a7cd2fc26ce5ace80c6c91dfeb881f1c343a683dcf06497a6da6c98c42e9d5a","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0101","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/13_质量检查_导出后复核.png","39e58ff57324c6d06c29cea55564c3aaf5e0057e3be747ce9135caf1fd23dea5","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0102","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/13_质量检查.png","d450f5a8bdff5d0e8487a085e2c67f21c14b7f8ea1b868e50c38ccc1e5e0fe43","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0103","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/全部工作表总览.png","3678a0d3d95b05b7b736c6019ac9ebe661332d88e818d67c212fee287ad6623e","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0104","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/00_说明与总览.png","a3ec852b4a0d32db2b831c2c5e8a7a08fa931060160da8139759ebffc13760ad","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0105","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/01_金银传导链.png","88de314c449aecc89c7b9be201d8666eebf884769d47d43f430eda44c51e3795","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0106","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/02_金银因素表.png","de801b693f6a3e2ae5776b60966a5129ae7ebd2ebb4cee5b63d68357c0707a9c","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0107","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/03_事件关联.png","13db6574965f9a4d0780eaedf157dc799941e492dc5b10e467ac16f5ebd8397b","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0108","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/04_术语与字段说明.png","c6dad85847fb87e50fedd82a3e20a9b2ae3c3e05d6a33f6e607e5a63f563a8fc","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0109","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/05_金银日度主表.png","6df3374331cc23392fb93690976cf6db13958f138fdfdb0099ecfba1e8b755ec","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0110","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/06_SGE原始日行情.png","fecd0334dedff87e1121bfbd387e57c670d5b6aabc0b9aa49e02896b663ff941","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0111","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/07_FRED日度原始.png","af055dcd8210c962652cacadfd12360defd8b27e20e3527078c30f16051567da","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0112","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/08_CFTC周度持仓.png","7f517650ccb89298d61d02353bc0a1686e7753332f6e6c28f849e6f1ee8462e1","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0113","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/09_金银月度主表.png","903bde3062650d226923e29c527e442fd0fc71e6edcab109386c7138e1a57ae2","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0114","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/10_GPR月度.png","50ae9168b1a0005777f8ac5ac6c11375e259f2bd33d3c594fa2251d51b2c6d26","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0115","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/11_白银年度供需.png","4e08455514789bf6023e612587d66283d1bdf7b913f85213163c064b52b385cf","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0116","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/12_来源与口径.png","0594c99a828153a4da1914b08e225808986d005be988f26a85e3b2dd65194fd9","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"LCL-0117","20260816_research_archive_v1","ALREADY_LOCAL_VERIFIED","内部","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/13_质量检查.png","c2b40f26571fa0c495573fa4760318b7da95e034d25dcb4a8679fda664ddfd98","","source_registry|country_monthly_risk|asset_monthly_return|global_cycle_month","REUSE_AS_CONTEXT_AFTER_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
